Entry	Entry_name	Status	Protein_names	Gene_names	EC_number	Cross-reference_(CCDS)	Cross-reference_(RefSeq)	Cross-reference_(KEGG)	Cross-reference_(PATRIC)
C9YKG0	C9YKG0_CLODR	unreviewed	Phosphopentomutase_(EC_5.4.2.7)_(Phosphodeoxyribomutase)	deoB_CDR20291_1061	5.4.2.7			cdl:CDR20291_1061	
C9YPM8	C9YPM8_CLODR	unreviewed	Phospho-N-acetylmuramoyl-pentapeptide-transferase_(EC_2.7.8.13)_(UDP-MurNAc-pentapeptide_phosphotransferase)	mraY_CDR20291_2542	2.7.8.13			cdl:CDR20291_2542	
A0A491UD24	A0A491UD24_CLODI	unreviewed	ABC_transporter_iron-family_extracellular_solute-binding_protein	SAMEA1531824_02746_SAMEA1531825_02772_SAMEA1531826_02677_SAMEA1531829_02706_SAMEA1531830_02488_SAMEA1531834_02691_SAMEA1531835_02542_SAMEA1531836_02729_SAMEA1531839_02838_SAMEA1531843_02645_SAMEA1531844_02881_SAMEA1531846_02500_SAMEA1531850_02506_SAMEA1531854_02919_SAMEA1531857_02718_SAMEA1531859_02588_SAMEA1531860_02611_SAMEA1531861_02493_SAMEA1531862_03061_SAMEA1531864_02532_SAMEA1531865_02552_SAMEA1531869_02461_SAMEA1531870_02806_SAMEA1531875_02953_SAMEA1531879_02527_SAMEA1531880_02597_SAMEA1531882_02850_SAMEA1531887_02831_SAMEA1531889_02832_SAMEA1531892_02646_SAMEA1531893_02654_SAMEA1531899_02558_SAMEA1531901_02641_SAMEA1531903_02531_SAMEA1531907_02906_SAMEA1531908_02924_SAMEA1531909_02639_SAMEA1531911_02786_SAMEA1531916_02830_SAMEA1710566_02374_SAMEA747755_03175					
A0A487TAV5	A0A487TAV5_CLODI	unreviewed	Transposase-like_protein_b	SAMEA1402345_01028_SAMEA747724_02423_SAMEA747755_01511_SAMEA897127_03617_SAMEA897153_00320					
A0A487CE01	A0A487CE01_CLODI	unreviewed	Mutator_family_transposase	SAMEA1402391_02016_SAMEA747755_03738_SAMEA840515_01347_SAMEA840517_02348_SAMEA897003_02243					
A0A487L527	A0A487L527_CLODI	unreviewed	Transposase	SAMEA747720_02554_SAMEA897135_03873					
A0A487V643	A0A487V643_CLODI	unreviewed	Alpha/beta_hydrolase	SAMEA747755_00374_SAMEA897153_00321					
A0A487W7K7	A0A487W7K7_CLODI	unreviewed	N-acetylmuramoyl-L-alanine_amidase_(EC_3.5.1.28)	lytC_26_lytC_20_lytC_23_lytC_25_SAMEA747755_02891_SAMEA897077_03207_SAMEA897132_03099_SAMEA897136_03364_SAMEA897154_01867_SAMEA897158_02623_SAMEA897181_01593_SAMEA897188_02986	3.5.1.28				
A0A487KV99	A0A487KV99_CLODI	unreviewed	GntR_family_transcriptional_regulator	mngR_SAMEA747720_02062_SAMEA747755_02018					
A0A487SRY3	A0A487SRY3_CLODI	unreviewed	Transposase	SAMEA1402420_02953_SAMEA747630_00675_SAMEA747645_00767_SAMEA747755_03558_SAMEA840515_01046_SAMEA897002_02543_SAMEA897013_02643_SAMEA897147_02634_SAMEA897148_02638_SAMEA897154_03470					
A0A489UBL6	A0A489UBL6_CLODI	unreviewed	Mutator_family_transposase	SAMEA1022603_02537_SAMEA747642_03870_SAMEA747720_03829					
A0A489K0X2	A0A489K0X2_CLODI	unreviewed	Membrane_protein	SAMEA1022463_01821_SAMEA747672_01532_SAMEA747723_01994_SAMEA747755_02251_SAMEA897022_01653_SAMEA897107_02223_SAMEA897111_00538_SAMEA897130_02233_SAMEA897132_02187_SAMEA897137_00970_SAMEA897143_01121_SAMEA897153_02233_SAMEA897154_00523_SAMEA897172_01043_SAMEA897181_00747			WP_021397200.1		
A0A489N5W3	A0A489N5W3_CLODI	unreviewed	Cell_surface_protein	SAMEA1022498_02891_SAMEA747755_02821_SAMEA897051_02904					
C9YHP1	C9YHP1_CLODR	unreviewed	50S_ribosomal_protein_L6	rplF_CDR20291_0082				cdl:CDR20291_0082	
C9YI29	C9YI29_CLODR	unreviewed	Phosphoribosylformylglycinamidine_synthase_(EC_6.3.5.3)	purL_CDR20291_0222	6.3.5.3			cdl:CDR20291_0222	
C9YPF8	C9YPF8_CLODR	unreviewed	Primosomal_protein_N'_(EC_3.6.4.-)_(ATP-dependent_helicase_PriA)	priA_CDR20291_2472	3.6.4.-			cdl:CDR20291_2472	
C9YRH3	C9YRH3_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3190				cdl:CDR20291_3190	
C9YM47	C9YM47_CLODR	unreviewed	Putative_transcriptional_regulator	CDR20291_1650				cdl:CDR20291_1650	
C9YJT8	C9YJT8_CLODR	unreviewed	Putative_drug/sodium_antiporter	CDR20291_0838				cdl:CDR20291_0838	
C9YK97	C9YK97_CLODR	unreviewed	50S_ribosomal_protein_L21	rplU_CDR20291_0998				cdl:CDR20291_0998	
C9YQB6	C9YQB6_CLODR	unreviewed	GntR-family_transcriptional_regulator	CDR20291_2781				cdl:CDR20291_2781	
C9YIS1	C9YIS1_CLODR	unreviewed	Chemotaxis_protein	CDR20291_0465				cdl:CDR20291_0465	
C9YRM3	C9YRM3_CLODR	unreviewed	Delta-aminolevulinic_acid_dehydratase_(EC_4.2.1.24)	hemB_CDR20291_3241	4.2.1.24			cdl:CDR20291_3241	
C9YM80	C9YM80_CLODR	unreviewed	Putative_membrane_protein	CDR20291_1684				cdl:CDR20291_1684	
C9YNM7	C9YNM7_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2186				cdl:CDR20291_2186	
C9YIG2	C9YIG2_CLODR	unreviewed	Putative_transcriptional_regulator	CDR20291_0356				cdl:CDR20291_0356	
C9YJU2	C9YJU2_CLODR	unreviewed	2-isopropylmalate_synthase_(EC_2.3.3.13)_(Alpha-IPM_synthase)_(Alpha-isopropylmalate_synthase)	leuA_CDR20291_0842	2.3.3.13			cdl:CDR20291_0842	
C9YQK2	C9YQK2_CLODR	unreviewed	Putative_sugar-specific_transcriptional_regulator	CDR20291_2869				cdl:CDR20291_2869	
C9YL42	C9YL42_CLODR	unreviewed	Para-aminobenzoate_synthase_glutamine_amidotransferase_component_II	pabA_CDR20291_1294				cdl:CDR20291_1294	
C9YKH7	C9YKH7_CLODR	unreviewed	Putative_teicoplanin_resistance_protein	vanZ_CDR20291_1079				cdl:CDR20291_1079	
C9YNM3	C9YNM3_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2182				cdl:CDR20291_2182	
C9YP72	C9YP72_CLODR	unreviewed	Putative_sensor_histidine_kinase	CDR20291_2385				cdl:CDR20291_2385	
C9YJY3	C9YJY3_CLODR	unreviewed	Spermidine/putrescine_ABC_transporter,_substrate-binding_lipoprotein	potD_CDR20291_0883				cdl:CDR20291_0883	
C9YLQ7	C9YLQ7_CLODR	unreviewed	Putative_amidohydrolase	CDR20291_1510				cdl:CDR20291_1510	
C9YHL9	C9YHL9_CLODR	unreviewed	DNA-directed_RNA_polymerase_subunit_beta_(RNAP_subunit_beta)_(EC_2.7.7.6)_(RNA_polymerase_subunit_beta)_(Transcriptase_subunit_beta)	rpoB_CDR20291_0060	2.7.7.6			cdl:CDR20291_0060	
C9YJ14	C9YJ14_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0561				cdl:CDR20291_0561	
C9YKM0	C9YKM0_CLODR	unreviewed	Alanine--tRNA_ligase_(EC_6.1.1.7)_(Alanyl-tRNA_synthetase)_(AlaRS)	alaS_CDR20291_1122	6.1.1.7			cdl:CDR20291_1122	
C9YI67	C9YI67_CLODR	unreviewed	Chemotaxis_protein	motA_CDR20291_0260				cdl:CDR20291_0260	
C9YKQ9	C9YKQ9_CLODR	unreviewed	Putative_peptidase	CDR20291_1161				cdl:CDR20291_1161	
C9YLV1	C9YLV1_CLODR	unreviewed	Putative_membrane_protein	CDR20291_1554				cdl:CDR20291_1554	
C9YM17	C9YM17_CLODR	unreviewed	Probable_acyltransferase	CDR20291_1620				cdl:CDR20291_1620	
C9YRP3	C9YRP3_CLODR	unreviewed	Nicotinate-nucleotide--dimethylbenzimidazole_phosphoribosyltransferase_(NN:DBI_PRT)_(EC_2.4.2.21)_(N(1)-alpha-phosphoribosyltransferase)	cobT_CDR20291_3261	2.4.2.21			cdl:CDR20291_3261	
C9YM59	C9YM59_CLODR	unreviewed	Putative_membrane_protein	CDR20291_1663				cdl:CDR20291_1663	
C9YL81	C9YL81_CLODR	unreviewed	Putative_aliphatic_sulfonates_ABC_transporter,_substrate-binding_lipoprotein	ssuA_CDR20291_1333				cdl:CDR20291_1333	
C9YI79	C9YI79_CLODR	unreviewed	Flagellar_basal_body_protein	flgG_CDR20291_0272				cdl:CDR20291_0272	
C9YR11	C9YR11_CLODR	unreviewed	Phosphoglycerate_kinase_(EC_2.7.2.3)	pgK_pgk_CDR20291_3029	2.7.2.3			cdl:CDR20291_3029	
C9YL38	C9YL38_CLODR	unreviewed	Putative_membrane_protein	CDR20291_1290				cdl:CDR20291_1290	
C9YKH8	C9YKH8_CLODR	unreviewed	Putative_phage-related_DNA-directed_RNA_polymerase_7_kDa_polypeptide	CDR20291_1080				cdl:CDR20291_1080	
C9YMS3	C9YMS3_CLODR	unreviewed	Two-component_system_response_regulator	CDR20291_1882				cdl:CDR20291_1882	
C9YS97	C9YS97_CLODR	unreviewed	Conjugative_transposon_protein	CDR20291_3465				cdl:CDR20291_3465	
C9YJC6	C9YJC6_CLODR	unreviewed	Putative_signaling_protein	CDR20291_0676				cdl:CDR20291_0676	
C9YPN5	C9YPN5_CLODR	unreviewed	Probable_peptidase	CDR20291_2549				cdl:CDR20291_2549	
C9YQZ9	C9YQZ9_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3017				cdl:CDR20291_3017	
C9YQH1	C9YQH1_CLODR	unreviewed	Putative_isomerase/hydrolase	CDR20291_2837				cdl:CDR20291_2837	
C9YRY8	C9YRY8_CLODR	unreviewed	Putative_exported_protein	CDR20291_3356				cdl:CDR20291_3356	
C9YMA5	C9YMA5_CLODR	unreviewed	Putative_phosphoglycerate_mutase	CDR20291_1709				cdl:CDR20291_1709	
C9YJE0	C9YJE0_CLODR	unreviewed	Putative_transcription_antiterminator	CDR20291_0690				cdl:CDR20291_0690	
C9YLR2	C9YLR2_CLODR	unreviewed	GntR-family_transcriptional_regulator	CDR20291_1515				cdl:CDR20291_1515	
C9YRD3	C9YRD3_CLODR	unreviewed	HTH_psq-type_domain-containing_protein	CDR20291_3151				cdl:CDR20291_3151	
C9YHZ5	C9YHZ5_CLODR	unreviewed	Dihydroorotate_dehydrogenase_(DHOD)_(DHODase)_(DHOdehase)_(EC_1.3.-.-)	pyrD_CDR20291_0187	1.3.-.-			cdl:CDR20291_0187	
C9YJQ2	C9YJQ2_CLODR	unreviewed	ABC_transporter,_substrate-binding_lipoprotein	CDR20291_0802				cdl:CDR20291_0802	
C9YPT2	C9YPT2_CLODR	unreviewed	Putative_NADH-dependent_flavin_oxidoreductase	CDR20291_2597				cdl:CDR20291_2597	
C9YR53	C9YR53_CLODR	unreviewed	Methyltranfer_dom_domain-containing_protein	CDR20291_3071				cdl:CDR20291_3071	
C9YI07	C9YI07_CLODR	unreviewed	HTH_lysR-type_domain-containing_protein	CDR20291_0200				cdl:CDR20291_0200	
C9YIS4	C9YIS4_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0468				cdl:CDR20291_0468	
C9YJ26	C9YJ26_CLODR	unreviewed	Putative_membrane_protein	CDR20291_0573				cdl:CDR20291_0573	
C9YHI7	C9YHI7_CLODR	unreviewed	Dihydrolipoyl_dehydrogenase_(EC_1.8.1.4)	acoL_CDR20291_0028	1.8.1.4			cdl:CDR20291_0028	
C9YKC2	C9YKC2_CLODR	unreviewed	Putative_signaling_protein	CDR20291_1023				cdl:CDR20291_1023	
C9YPD9	C9YPD9_CLODR	unreviewed	PTS_system,_IIb_component	CDR20291_2453				cdl:CDR20291_2453	
C9YPJ8	C9YPJ8_CLODR	unreviewed	Putative_exported_protein	CDR20291_2512				cdl:CDR20291_2512	
C9YQ25	C9YQ25_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2690				cdl:CDR20291_2690	
C9YJ88	C9YJ88_CLODR	unreviewed	Hypothetical_transmembrane_protein	CDR20291_0636				cdl:CDR20291_0636	
C9YNW3	C9YNW3_CLODR	unreviewed	Putative_beta-lactamase_inducer	CDR20291_2276				cdl:CDR20291_2276	
C9YP13	C9YP13_CLODR	unreviewed	DUF4342_domain-containing_protein	CDR20291_2326				cdl:CDR20291_2326	
C9YHU0	C9YHU0_CLODR	unreviewed	ATP-dependent_RecD-like_DNA_helicase_(EC_3.6.4.12)	recD2_CDR20291_0131	3.6.4.12			cdl:CDR20291_0131	
C9YRI7	C9YRI7_CLODR	unreviewed	Putative_multidrug_efflux_protein	CDR20291_3205				cdl:CDR20291_3205	
C9YRU3	C9YRU3_CLODR	unreviewed	ATP_synthase_protein_I	atpI_CDR20291_3311				cdl:CDR20291_3311	
C9YSC8	C9YSC8_CLODR	unreviewed	FMN_red_domain-containing_protein	CDR20291_3496				cdl:CDR20291_3496	
C9YM32	C9YM32_CLODR	unreviewed	Two-component_sensor_histidine_kinase	CDR20291_1635				cdl:CDR20291_1635	
C9YIN0	C9YIN0_CLODR	unreviewed	Putative_lantibiotic_resistance_two-component_sensor_kinase	spaK_CDR20291_0424				cdl:CDR20291_0424	
C9YPA0	C9YPA0_CLODR	unreviewed	Probable_nicotinate-nucleotide_adenylyltransferase_(EC_2.7.7.18)_(Deamido-NAD(+)_diphosphorylase)_(Deamido-NAD(+)_pyrophosphorylase)_(Nicotinate_mononucleotide_adenylyltransferase)_(NaMN_adenylyltransferase)	nadD_CDR20291_2413	2.7.7.18			cdl:CDR20291_2413	
C9YM38	C9YM38_CLODR	unreviewed	Adenosine_deaminase_(EC_3.5.4.4)_(Adenosine_aminohydrolase)	add_CDR20291_1641	3.5.4.4			cdl:CDR20291_1641	
C9YN54	C9YN54_CLODR	unreviewed	Putative_ATP-dependent_RNA_helicase	CDR20291_2013				cdl:CDR20291_2013	
C9YIL5	C9YIL5_CLODR	unreviewed	Putative_hydrolase	CDR20291_0409				cdl:CDR20291_0409	
C9YM81	C9YM81_CLODR	unreviewed	Putative_exonuclease	CDR20291_1685				cdl:CDR20291_1685	
C9YNU4	C9YNU4_CLODR	unreviewed	DrsE_domain-containing_protein	CDR20291_2256				cdl:CDR20291_2256	
C9YMN0	C9YMN0_CLODR	unreviewed	Putative_ethanolamine/propanediol_utilization_protein	eutM_CDR20291_1839				cdl:CDR20291_1839	
C9YJZ1	C9YJZ1_CLODR	unreviewed	Cell_surface_protein_(Putative_N-acetylmuramoyl-L-alanine_amidase)	CDR20291_0892				cdl:CDR20291_0892	
C9YPN6	C9YPN6_CLODR	unreviewed	Ribosome-binding_ATPase_YchF	ychF_CDR20291_2550				cdl:CDR20291_2550	
C9YL19	C9YL19_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1271				cdl:CDR20291_1271	
C9YLN4	C9YLN4_CLODR	unreviewed	Putative_ribose_ABC_transporter,_substrate-binding_lipoprotein	CDR20291_1487				cdl:CDR20291_1487	
C9YN09	C9YN09_CLODR	unreviewed	LUD_dom_domain-containing_protein	CDR20291_1968				cdl:CDR20291_1968	
C9YNA8	C9YNA8_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2067				cdl:CDR20291_2067	
C9YRQ0	C9YRQ0_CLODR	unreviewed	Endoglucanase	celM_CDR20291_3268				cdl:CDR20291_3268	
C9YQG0	C9YQG0_CLODR	unreviewed	ABC_transporter,_ATP-binding_protein	CDR20291_2825				cdl:CDR20291_2825	
C9YMM9	C9YMM9_CLODR	unreviewed	Putative_ethanolamine/propanediol_utilisation_aldehyde-alcohol_dehydrogenase	CDR20291_1838				cdl:CDR20291_1838	
C9YJ75	C9YJ75_CLODR	unreviewed	Putative_cation_transport_protein	CDR20291_0623				cdl:CDR20291_0623	
C9YNR7	C9YNR7_CLODR	unreviewed	4-hydroxybutyrate_CoA_transferase	abfT_CDR20291_2228				cdl:CDR20291_2228	
C9YIK0	C9YIK0_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0394				cdl:CDR20291_0394	
C9YL01	C9YL01_CLODR	unreviewed	Putative_exported_protein	CDR20291_1253				cdl:CDR20291_1253	
C9YLH4	C9YLH4_CLODR	unreviewed	Snf2-related_protein	CDR20291_1426				cdl:CDR20291_1426	
C9YMH4	C9YMH4_CLODR	unreviewed	HTH_cro/C1-type_domain-containing_protein	CDR20291_1780				cdl:CDR20291_1780	
C9YQ20	C9YQ20_CLODR	unreviewed	Cell_surface_protein	CDR20291_2685				cdl:CDR20291_2685	
C9YJC2	C9YJC2_CLODR	unreviewed	Putative_chemotaxis_protein	CDR20291_0672				cdl:CDR20291_0672	
C9YIZ7	C9YIZ7_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0544				cdl:CDR20291_0544	
C9YS55	C9YS55_CLODR	unreviewed	ABC_transporter,_ATP-binding_protein	CDR20291_3423				cdl:CDR20291_3423	
C9YS34	C9YS34_CLODR	unreviewed	GntR-family_transcriptional_regulator	CDR20291_3402				cdl:CDR20291_3402	
C9YL83	C9YL83_CLODR	unreviewed	Putative_lipoprotein	CDR20291_1335				cdl:CDR20291_1335	
C9YNS0	C9YNS0_CLODR	unreviewed	Succinate-semialdehyde_dehydrogenase_[NAD(P)+]	sucD_CDR20291_2231				cdl:CDR20291_2231	
C9YHP4	C9YHP4_CLODR	unreviewed	50S_ribosomal_protein_L30	rpmD_CDR20291_0085				cdl:CDR20291_0085	
C9YHW6	C9YHW6_CLODR	unreviewed	Putative_glyoxalase	CDR20291_0157				cdl:CDR20291_0157	
C9YJV5	C9YJV5_CLODR	unreviewed	Cys-tRNA(Pro)/Cys-tRNA(Cys)_deacylase_(EC_4.2.-.-)	CDR20291_0855	4.2.-.-			cdl:CDR20291_0855	
C9YLD7	C9YLD7_CLODR	unreviewed	ABC_transporter,_permease_protein	CDR20291_1389				cdl:CDR20291_1389	
C9YK92	C9YK92_CLODR	unreviewed	Putative_exported_protein	CDR20291_0993				cdl:CDR20291_0993	
C9YMU1	C9YMU1_CLODR	unreviewed	DNA_mismatch_repair_protein_MutS	mutS_CDR20291_1900				cdl:CDR20291_1900	
C9YIA8	C9YIA8_CLODR	unreviewed	Putative_ribose_operon_repressor	rbsR_CDR20291_0301				cdl:CDR20291_0301	
C9YJ30	C9YJ30_CLODR	unreviewed	Metallo-beta-lactamase_superfamily_protein	CDR20291_0577				cdl:CDR20291_0577	
C9YP10	C9YP10_CLODR	unreviewed	Putative_nitrite/sulphite_reductase	CDR20291_2323				cdl:CDR20291_2323	
C9YLZ2	C9YLZ2_CLODR	unreviewed	6,7-dimethyl-8-ribityllumazine_synthase_(DMRL_synthase)_(LS)_(Lumazine_synthase)_(EC_2.5.1.78)	ribH_CDR20291_1595	2.5.1.78			cdl:CDR20291_1595	
C9YPK7	C9YPK7_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2521				cdl:CDR20291_2521	
C9YIB8	C9YIB8_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0311				cdl:CDR20291_0311	
C9YRH2	C9YRH2_CLODR	unreviewed	Dna-binding_response_regulator,_lyttr_family	CDR20291_3189				cdl:CDR20291_3189	
C9YHV1	C9YHV1_CLODR	unreviewed	Protein_translocase_subunit_SecA	secA_secA1_CDR20291_0142				cdl:CDR20291_0142	
C9YN25	C9YN25_CLODR	unreviewed	Dihydroorotate_dehydrogenase,_catalytic_subunit	pyrD_CDR20291_1984				cdl:CDR20291_1984	
C9YNF3	C9YNF3_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2112				cdl:CDR20291_2112	
C9YQ13	C9YQ13_CLODR	unreviewed	Cell_surface_protein	cwp66_CDR20291_2678				cdl:CDR20291_2678	
C9YI40	C9YI40_CLODR	unreviewed	Flagellar_hook-associated_protein	flgL_CDR20291_0233				cdl:CDR20291_0233	
C9YRK0	C9YRK0_CLODR	unreviewed	DNA_polymerase_III_subunit_alpha_(EC_2.7.7.7)	dnaE_CDR20291_3218	2.7.7.7			cdl:CDR20291_3218	
C9YIN8	C9YIN8_CLODR	unreviewed	Putative_phosphoribosylaminoimidazole-succinocarboxamide_synthase	CDR20291_0432				cdl:CDR20291_0432	
C9YKW3	C9YKW3_CLODR	unreviewed	Phage_protein	CDR20291_1215				cdl:CDR20291_1215	
C9YLA2	C9YLA2_CLODR	unreviewed	Putative_drug/sodium_antiporters	CDR20291_1354				cdl:CDR20291_1354	
C9YNM2	C9YNM2_CLODR	unreviewed	Putative_sigma-54_interacting_transcription_antiterminator	CDR20291_2181				cdl:CDR20291_2181	
C9YR00	C9YR00_CLODR	unreviewed	Ribonuclease_R_(RNase_R)_(EC_3.1.13.1)	rnr_CDR20291_3018	3.1.13.1			cdl:CDR20291_3018	
C9YMT5	C9YMT5_CLODR	unreviewed	Deacetylase_sirtuin-type_domain-containing_protein	CDR20291_1894				cdl:CDR20291_1894	
C9YQE2	C9YQE2_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2807				cdl:CDR20291_2807	
C9YP56	C9YP56_CLODR	unreviewed	N-acetyltransferase_domain-containing_protein	CDR20291_2369				cdl:CDR20291_2369	
C9YPP5	C9YPP5_CLODR	unreviewed	Oligopeptide_ABC_transporter,_substrate-binding_protein	appA_CDR20291_2560				cdl:CDR20291_2560	
C9YIH4	C9YIH4_CLODR	unreviewed	Subunit_of_oxygen-sensitive_2-hydroxyisocaproyl-CoA_dehydratase	hadB_CDR20291_0368				cdl:CDR20291_0368	
C9YIF7	C9YIF7_CLODR	unreviewed	Putative_phosphoesterase	CDR20291_0351				cdl:CDR20291_0351	
C9YHT9	C9YHT9_CLODR	unreviewed	Putative_membrane_protein	CDR20291_0130				cdl:CDR20291_0130	
C9YIP1	C9YIP1_CLODR	unreviewed	PTS_system,_IIb_component	CDR20291_0435				cdl:CDR20291_0435	
C9YR64	C9YR64_CLODR	unreviewed	L-serine_dehydratase_(EC_4.3.1.17)	sdaB_CDR20291_3082	4.3.1.17			cdl:CDR20291_3082	
C9YSD7	C9YSD7_CLODR	unreviewed	GntR-family_transcriptional_regulator	CDR20291_3505				cdl:CDR20291_3505	
C9YRL7	C9YRL7_CLODR	unreviewed	Putative_nucleotide_pyrophosphatase	CDR20291_3235				cdl:CDR20291_3235	
C9YM41	C9YM41_CLODR	unreviewed	Putative_(R)-2-hydroxyglutaryl-CoA_dehydratase_alpha-subunit	hgdC_CDR20291_1644				cdl:CDR20291_1644	
C9YQA9	C9YQA9_CLODR	unreviewed	Putative_ferrichrome_ABC_transporter,_substrate-binding_protein	fhuD_CDR20291_2774				cdl:CDR20291_2774	
C9YI21	C9YI21_CLODR	unreviewed	Putative_nitroreductase	CDR20291_0214				cdl:CDR20291_0214	
C9YRN9	C9YRN9_CLODR	unreviewed	Cobyric_acid_synthase	cbiP_cobQ_CDR20291_3257				cdl:CDR20291_3257	
C9YII6	C9YII6_CLODR	unreviewed	DUF4236_domain-containing_protein	CDR20291_0380				cdl:CDR20291_0380	
C9YLS6	C9YLS6_CLODR	unreviewed	Superoxide_dismutase_(EC_1.15.1.1)	sodA_CDR20291_1529	1.15.1.1			cdl:CDR20291_1529	
C9YKD2	C9YKD2_CLODR	unreviewed	Stage_III_sporulation_protein_AD	spoIIIAD_CDR20291_1033				cdl:CDR20291_1033	
C9YKQ5	C9YKQ5_CLODR	unreviewed	30S_ribosomal_protein_S15	rpsO_CDR20291_1157				cdl:CDR20291_1157	
C9YMG6	C9YMG6_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1772				cdl:CDR20291_1772	
C9YI66	C9YI66_CLODR	unreviewed	Putative_flagellar_protein	CDR20291_0259				cdl:CDR20291_0259	
C9YPI3	C9YPI3_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2497				cdl:CDR20291_2497	
C9YJT2	C9YJT2_CLODR	unreviewed	Putative_cation_efflux_rotein	CDR20291_0832				cdl:CDR20291_0832	
C9YPQ2	C9YPQ2_CLODR	unreviewed	D-beta-hydroxybutyrate_dehydrogenase	bdhA_CDR20291_2567				cdl:CDR20291_2567	
C9YKG8	C9YKG8_CLODR	unreviewed	Putative_lipoprotein	CDR20291_1069				cdl:CDR20291_1069	
C9YMA8	C9YMA8_CLODR	unreviewed	1-acyl-sn-glycerol-3-phosphate_acyltransferase_(EC_2.3.1.51)	CDR20291_1712	2.3.1.51			cdl:CDR20291_1712	
C9YJH8	C9YJH8_CLODR	unreviewed	Putative_hydroxymethylglutaryl-CoA_lyase	CDR20291_0728				cdl:CDR20291_0728	
C9YLT4	C9YLT4_CLODR	unreviewed	Putative_tellurite_resistance_protein	CDR20291_1537				cdl:CDR20291_1537	
C9YP97	C9YP97_CLODR	unreviewed	Leucine--tRNA_ligase_(EC_6.1.1.4)_(Leucyl-tRNA_synthetase)_(LeuRS)	leuS_CDR20291_2410	6.1.1.4			cdl:CDR20291_2410	
C9YSF6	C9YSF6_CLODR	unreviewed	Putative_amino_acid_aminotransferase	CDR20291_3524				cdl:CDR20291_3524	
C9YHY6	C9YHY6_CLODR	unreviewed	Putative_oxidoreductase,_NAD/FAD_binding_subunit	CDR20291_0177				cdl:CDR20291_0177	
C9YJ57	C9YJ57_CLODR	unreviewed	SnoaL-like_domain-containing_protein	CDR20291_0605				cdl:CDR20291_0605	
C9YQG5	C9YQG5_CLODR	unreviewed	Ribonucleoside-diphosphate_reductase_(EC_1.17.4.1)	nrdE_CDR20291_2830	1.17.4.1			cdl:CDR20291_2830	
C9YNI3	C9YNI3_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2142				cdl:CDR20291_2142	
C9YS74	C9YS74_CLODR	unreviewed	Epimerase_domain-containing_protein	CDR20291_3442				cdl:CDR20291_3442	
C9YKS8	C9YKS8_CLODR	unreviewed	Aminotransferase_(EC_2.6.1.-)	CDR20291_1180	2.6.1.-			cdl:CDR20291_1180	
C9YMK6	C9YMK6_CLODR	unreviewed	Putative_plasmid-related_protein	CDR20291_1814				cdl:CDR20291_1814	
C9YHR9	C9YHR9_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0110				cdl:CDR20291_0110	
C9YKR6	C9YKR6_CLODR	unreviewed	CDP-diacylglycerol--glycerol-3-phosphate_3-phosphatidyltransferase	pgsA_CDR20291_1168				cdl:CDR20291_1168	
C9YRQ1	C9YRQ1_CLODR	unreviewed	Putative_transcription_antiterminator	CDR20291_3269				cdl:CDR20291_3269	
C9YRM6	C9YRM6_CLODR	unreviewed	Sirohydrochlorin_cobaltochelatase	cbiK_CDR20291_3244				cdl:CDR20291_3244	
C9YJC4	C9YJC4_CLODR	unreviewed	Putative_membrane_protein	CDR20291_0674				cdl:CDR20291_0674	
C9YRU4	C9YRU4_CLODR	unreviewed	Putative_ATP_synthase_protein	atpZ_CDR20291_3312				cdl:CDR20291_3312	
C9YR74	C9YR74_CLODR	unreviewed	UPF0597_protein_CDR20291_3092	CDR20291_3092				cdl:CDR20291_3092	
C9YPH7	C9YPH7_CLODR	unreviewed	Cdta_(Adp-ribosyltransferase_enzymatic_component)	CDR20291_2491				cdl:CDR20291_2491	
C9YQQ5	C9YQQ5_CLODR	unreviewed	Transcription_antiterminator	CDR20291_2922				cdl:CDR20291_2922	
C9YJY1	C9YJY1_CLODR	unreviewed	Spermidine/putrescine_ABC_transporter,_permease_protein	potB_CDR20291_0881				cdl:CDR20291_0881	
C9YQB5	C9YQB5_CLODR	unreviewed	PTS_system,_lichenan-specific_IIb_component	licB_CDR20291_2780				cdl:CDR20291_2780	
C9YKD4	C9YKD4_CLODR	unreviewed	Putative_stage_III_sporulation_protein_AF	spoiIIIAF_CDR20291_1035				cdl:CDR20291_1035	
